Order ID,Order Date,Ship Date,Customer ID,Region,Segment,Category,Sub-Category,Quantity,Unit Price,Sales,Discount,Profit,Year,Month,Ship Delay Days,Profit Margin %
ORD101227,22-02-2020,23-02-2020,CUST1257,East,Consumer,Furniture,Chairs,1,24.39,24.39,0,4.58,2020,01-02-2020,1,18.77818778
ORD101228,21-04-2021,24-04-2021,CUST1185,Central,Corporate,Furniture,Tables,5,38.36,191.8,0.15,3.05,2021,01-04-2021,3,1.590198123
ORD101229,03-08-2024,03-08-2024,CUST1460,West,Corporate,Technology,Phones,2,51.53,103.06,0.05,18.17,2024,01-08-2024,0,17.6305065
ORD101230,18-07-2020,23-07-2020,CUST1273,South,Home Office,Office Supplies,Paper,1,19.64,19.64,0,-0.01,2020,01-07-2020,5,-0.050916497
ORD101231,01-10-2021,03-10-2021,CUST1106,Central,Consumer,Furniture,Furnishings,9,89.16,802.44,0,63.68,2021,01-10-2021,2,7.935795823
ORD101232,16-12-2019,18-12-2019,CUST1334,Central,Corporate,Office Supplies,Labels,2,13.36,26.72,0,3.37,2019,01-12-2019,2,12.61227545
ORD101233,12-09-2020,17-09-2020,CUST1061,West,Consumer,Technology,Computers,6,14.2,85.2,0.1,14.79,2020,01-09-2020,5,17.35915493
ORD101234,21-08-2023,26-08-2023,CUST1336,Central,Home Office,Furniture,Furnishings,4,13.4,53.6,0.1,2.89,2023,01-08-2023,5,5.391791045
ORD101235,19-08-2020,21-08-2020,CUST1086,East,Consumer,Technology,Phones,3,130.59,391.77,0.1,52.7,2020,01-08-2020,2,13.45177017
ORD101236,04-11-2020,07-11-2020,CUST1406,East,Corporate,Office Supplies,Labels,6,0.42,2.52,0.2,5.84,2020,01-11-2020,3,231.7460317
ORD101237,10-09-2020,16-09-2020,CUST1462,Central,Consumer,Furniture,Chairs,5,21.8,109,0.2,-7.77,2020,01-09-2020,6,-7.128440367
ORD101238,31-05-2022,06-06-2022,CUST1215,Central,Consumer,Technology,Copiers,6,144.14,864.84,0.05,155.96,2022,01-05-2022,6,18.03339346
ORD101239,01-12-2024,06-12-2024,CUST1227,South,Consumer,Technology,Accessories,8,81.69,653.52,0,136.44,2024,01-12-2024,5,20.87770841
ORD101240,17-12-2023,21-12-2023,CUST1397,West,Home Office,Technology,Computers,4,14.64,58.56,0,16.81,2023,01-12-2023,4,28.70560109
ORD101241,01-06-2019,02-06-2019,CUST1407,West,Consumer,Technology,Computers,1,92.47,92.47,0.15,13.98,2019,01-06-2019,1,15.11841678
ORD101242,08-03-2022,11-03-2022,CUST1451,Central,Corporate,Office Supplies,Pens,4,2.48,9.92,0,5.82,2022,01-03-2022,3,58.66935484
ORD101243,06-04-2019,07-04-2019,CUST1115,West,Corporate,Office Supplies,Pens,4,36.94,147.76,0.05,12,2019,01-04-2019,1,8.121277748
ORD101244,28-09-2023,03-10-2023,CUST1085,East,Corporate,Furniture,Chairs,9,9.21,82.89,0.05,-5.11,2023,01-09-2023,5,-6.164796719
ORD101245,09-09-2024,11-09-2024,CUST1306,East,Consumer,Office Supplies,Binders,4,19.87,79.48,0.15,5.63,2024,01-09-2024,2,7.08354303
ORD101246,22-01-2019,25-01-2019,CUST1455,West,Consumer,Technology,Accessories,5,57.57,287.85,0.05,51.57,2019,01-01-2019,3,17.91558103
ORD101247,27-07-2020,28-07-2020,CUST1002,East,Consumer,Technology,Accessories,5,104.73,523.65,0.15,50.32,2020,01-07-2020,1,9.609471976
ORD101248,27-02-2021,28-02-2021,CUST1254,South,Consumer,Furniture,Bookcases,3,15.26,45.78,0.2,-6.27,2021,01-02-2021,1,-13.69593709
ORD101249,10-10-2023,13-10-2023,CUST1198,East,Consumer,Furniture,Chairs,5,23.59,117.95,0,3.2,2023,01-10-2023,3,2.713013989
ORD101250,04-05-2024,08-05-2024,CUST1016,Central,Corporate,Office Supplies,Binders,9,42.14,379.26,0.1,22.09,2024,01-05-2024,4,5.824500343
ORD101251,26-10-2024,30-10-2024,CUST1182,South,Corporate,Technology,Copiers,6,47.25,283.5,0.1,35.2,2024,01-10-2024,4,12.41622575
ORD101252,28-06-2024,01-07-2024,CUST1119,West,Consumer,Technology,Computers,3,131.29,393.87,0,63.91,2024,01-06-2024,3,16.22616599
ORD101253,08-06-2024,09-06-2024,CUST1378,East,Corporate,Technology,Accessories,4,28.58,114.32,0.1,24.08,2024,01-06-2024,1,21.0636809
ORD101254,22-04-2024,26-04-2024,CUST1026,Central,Home Office,Office Supplies,Paper,8,4.17,33.36,0,3.99,2024,01-04-2024,4,11.96043165
ORD101255,01-08-2023,03-08-2023,CUST1044,Central,Consumer,Office Supplies,Pens,9,120.41,1083.69,0,127.44,2023,01-08-2023,2,11.75982061
ORD101256,27-04-2020,02-05-2020,CUST1131,Central,Consumer,Office Supplies,Pens,2,37.67,75.34,0,-0.38,2020,01-04-2020,5,-0.504380143
ORD101257,08-08-2020,13-08-2020,CUST1141,East,Home Office,Office Supplies,Labels,2,44.4,88.8,0.05,11.62,2020,01-08-2020,5,13.08558559
ORD101258,07-03-2022,12-03-2022,CUST1095,East,Consumer,Office Supplies,Labels,5,29.04,145.2,0.05,10.03,2022,01-03-2022,5,6.907713499
ORD101259,04-10-2019,10-10-2019,CUST1102,South,Consumer,Furniture,Furnishings,1,60.35,60.35,0.15,-1.55,2019,01-10-2019,6,-2.568351284
ORD101260,27-01-2024,28-01-2024,CUST1399,South,Corporate,Furniture,Furnishings,7,4.02,28.14,0.15,1.3,2024,01-01-2024,1,4.619758351
ORD101261,27-06-2020,04-07-2020,CUST1182,South,Corporate,Technology,Computers,3,82.5,247.5,0,44.92,2020,01-06-2020,7,18.14949495
ORD101262,25-08-2022,31-08-2022,CUST1484,South,Consumer,Office Supplies,Labels,5,48.15,240.75,0.1,24.57,2022,01-08-2022,6,10.20560748
ORD101263,20-10-2022,25-10-2022,CUST1396,Central,Corporate,Technology,Computers,8,51.85,414.8,0,79.76,2022,01-10-2022,5,19.22854388
ORD101264,12-04-2019,15-04-2019,CUST1214,East,Corporate,Technology,Copiers,9,136.61,1229.49,0,247.97,2019,01-04-2019,3,20.16852516
ORD101265,27-02-2021,04-03-2021,CUST1178,West,Corporate,Furniture,Chairs,4,38.54,154.16,0.15,4.96,2021,01-02-2021,5,3.21743643
ORD101266,18-03-2019,19-03-2019,CUST1439,East,Consumer,Office Supplies,Paper,2,37.24,74.48,0,5.1,2019,01-03-2019,1,6.847475832
ORD101267,01-10-2021,07-10-2021,CUST1461,East,Corporate,Furniture,Furnishings,3,58.26,174.78,0.15,-1.02,2021,01-10-2021,6,-0.5835908
ORD101268,05-08-2022,10-08-2022,CUST1278,South,Home Office,Office Supplies,Binders,1,26.5,26.5,0,5.84,2022,01-08-2022,5,22.03773585
ORD101269,24-10-2022,26-10-2022,CUST1107,East,Home Office,Office Supplies,Labels,1,41.81,41.81,0.05,4.98,2022,01-10-2022,2,11.91102607
ORD101270,14-04-2023,16-04-2023,CUST1352,East,Consumer,Office Supplies,Binders,9,23.66,212.94,0.05,18.82,2023,01-04-2023,2,8.838170377
ORD101271,12-08-2020,17-08-2020,CUST1127,West,Consumer,Office Supplies,Binders,2,9.27,18.54,0.1,6.02,2020,01-08-2020,5,32.47033441
ORD101272,24-11-2020,28-11-2020,CUST1439,West,Consumer,Office Supplies,Pens,8,38.56,308.48,0,32.18,2020,01-11-2020,4,10.43179461
ORD101273,05-05-2022,07-05-2022,CUST1283,West,Consumer,Office Supplies,Pens,2,35.58,71.16,0.05,20.6,2022,01-05-2022,2,28.94884767
ORD101274,22-11-2021,25-11-2021,CUST1211,East,Consumer,Office Supplies,Binders,7,34.22,239.54,0.15,3.56,2021,01-11-2021,3,1.486181849
ORD101275,26-08-2021,30-08-2021,CUST1411,East,Consumer,Technology,Computers,5,56.3,281.5,0.05,46.22,2021,01-08-2021,4,16.41918295
ORD101276,18-03-2024,20-03-2024,CUST1426,South,Consumer,Technology,Phones,2,81.14,162.28,0.2,12.74,2024,01-03-2024,2,7.850628543
ORD101277,15-08-2021,19-08-2021,CUST1018,Central,Consumer,Furniture,Chairs,4,102.21,408.84,0.15,-8.43,2021,01-08-2021,4,-2.061931318
ORD101278,20-02-2020,24-02-2020,CUST1046,Central,Consumer,Office Supplies,Paper,7,65.42,457.94,0.1,30.22,2020,01-02-2020,4,6.599117788
ORD101279,10-12-2019,12-12-2019,CUST1464,West,Consumer,Furniture,Tables,8,8.41,67.28,0,-3.32,2019,01-12-2019,2,-4.934601665
ORD101280,01-10-2021,04-10-2021,CUST1495,South,Consumer,Technology,Computers,3,130.2,390.6,0.1,51.25,2021,01-10-2021,3,13.12083973
ORD101281,30-03-2022,05-04-2022,CUST1245,East,Consumer,Technology,Accessories,8,65.23,521.84,0.1,74.26,2022,01-03-2022,6,14.23041545
ORD101282,24-01-2022,25-01-2022,CUST1135,Central,Corporate,Technology,Computers,7,52.44,367.08,0,71.08,2022,01-01-2022,1,19.36362646
ORD101283,21-09-2024,25-09-2024,CUST1240,East,Consumer,Office Supplies,Paper,2,23.97,47.94,0.1,-0.84,2024,01-09-2024,4,-1.752190238
ORD101284,18-05-2020,22-05-2020,CUST1188,South,Consumer,Furniture,Bookcases,1,14.63,14.63,0.15,2.36,2020,01-05-2020,4,16.13123718
ORD101285,27-07-2022,31-07-2022,CUST1219,Central,Home Office,Furniture,Bookcases,3,66.39,199.17,0.2,-7.52,2022,01-07-2022,4,-3.775669026
ORD101286,29-01-2024,01-02-2024,CUST1239,Central,Consumer,Office Supplies,Pens,6,66.88,401.28,0.15,10.6,2024,01-01-2024,3,2.641547049
ORD101287,07-09-2022,08-09-2022,CUST1308,East,Corporate,Office Supplies,Paper,2,9.97,19.94,0,4.5,2022,01-09-2022,1,22.56770311
ORD101288,09-02-2019,17-02-2019,CUST1341,South,Corporate,Technology,Computers,3,45.58,136.74,0.15,18.31,2019,01-02-2019,8,13.3903759
ORD101289,29-11-2019,30-11-2019,CUST1224,East,Home Office,Technology,Phones,2,134.08,268.16,0.2,10.96,2019,01-11-2019,1,4.087112172
ORD101290,29-12-2023,31-12-2023,CUST1205,South,Corporate,Technology,Copiers,6,54.78,328.68,0.05,47.69,2023,01-12-2023,2,14.50955336
ORD101291,04-05-2023,06-05-2023,CUST1435,East,Consumer,Office Supplies,Binders,9,50.91,458.19,0,57.79,2023,01-05-2023,2,12.6126716
ORD101292,26-12-2023,28-12-2023,CUST1022,Central,Corporate,Office Supplies,Binders,2,91.09,182.18,0.2,1.57,2023,01-12-2023,2,0.861785048
ORD101293,05-01-2023,07-01-2023,CUST1022,West,Consumer,Office Supplies,Pens,9,55.88,502.92,0.1,22.97,2023,01-01-2023,2,4.567326811
ORD101294,26-01-2023,29-01-2023,CUST1120,West,Consumer,Office Supplies,Labels,2,19.94,39.88,0.2,-1.11,2023,01-01-2023,3,-2.78335005
ORD101295,11-06-2023,12-06-2023,CUST1352,South,Consumer,Office Supplies,Pens,7,22.84,159.88,0,9.44,2023,01-06-2023,1,5.904428321
ORD101296,19-12-2020,20-12-2020,CUST1374,East,Consumer,Office Supplies,Paper,4,10.47,41.88,0.15,6.57,2020,01-12-2020,1,15.68767908
ORD101297,22-07-2021,25-07-2021,CUST1006,West,Corporate,Furniture,Bookcases,6,4.65,27.9,0,3.19,2021,01-07-2021,3,11.43369176
ORD101298,22-12-2024,27-12-2024,CUST1052,East,Home Office,Technology,Computers,6,57.03,342.18,0.2,36.57,2024,01-12-2024,5,10.68735753
ORD101299,01-08-2019,04-08-2019,CUST1200,South,Corporate,Furniture,Bookcases,9,84.07,756.63,0.1,16.1,2019,01-08-2019,3,2.127856416
ORD101300,27-01-2022,30-01-2022,CUST1176,South,Consumer,Office Supplies,Labels,4,36.87,147.48,0,28.38,2022,01-01-2022,3,19.24328723
ORD101301,08-07-2021,10-07-2021,CUST1456,South,Consumer,Office Supplies,Labels,9,91.27,821.43,0.1,53.45,2021,01-07-2021,2,6.506945205
ORD101302,08-03-2021,13-03-2021,CUST1495,West,Home Office,Office Supplies,Binders,7,53.34,373.38,0.1,21.14,2021,01-03-2021,5,5.661792276
ORD101303,01-11-2019,03-11-2019,CUST1046,West,Consumer,Furniture,Tables,4,28.48,113.92,0,10.32,2019,01-11-2019,2,9.058988764
ORD101304,01-02-2020,02-02-2020,CUST1064,East,Consumer,Office Supplies,Labels,4,11.4,45.6,0.2,-1.27,2020,01-02-2020,1,-2.785087719
ORD101305,01-10-2022,06-10-2022,CUST1298,East,Consumer,Furniture,Tables,3,49.16,147.48,0.05,9.34,2022,01-10-2022,5,6.33306211
ORD101306,11-08-2019,17-08-2019,CUST1048,East,Corporate,Furniture,Tables,6,56.83,340.98,0.15,-4.94,2019,01-08-2019,6,-1.448765323
ORD101307,02-12-2023,07-12-2023,CUST1078,East,Consumer,Technology,Computers,7,41.76,292.32,0,62.43,2023,01-12-2023,5,21.35673235
ORD101308,17-05-2019,23-05-2019,CUST1275,West,Consumer,Office Supplies,Binders,4,65.54,262.16,0.1,24.53,2019,01-05-2019,6,9.356881294
ORD101309,13-08-2019,16-08-2019,CUST1252,East,Consumer,Office Supplies,Labels,2,0.68,1.36,0,0.4,2019,01-08-2019,3,29.41176471
ORD101310,02-08-2019,05-08-2019,CUST1146,South,Consumer,Office Supplies,Labels,6,31.81,190.86,0.1,11.3,2019,01-08-2019,3,5.920570051
ORD101311,12-08-2021,16-08-2021,CUST1279,South,Consumer,Furniture,Chairs,5,16.46,82.3,0.1,-2.01,2021,01-08-2021,4,-2.442284326
ORD101312,19-02-2020,21-02-2020,CUST1080,South,Consumer,Office Supplies,Binders,4,17.71,70.84,0.15,11.77,2020,01-02-2020,2,16.61490683
ORD101313,27-02-2021,04-03-2021,CUST1395,East,Consumer,Office Supplies,Binders,3,10.47,31.41,0,-0.32,2021,01-02-2021,5,-1.018783827
ORD101314,31-05-2020,04-06-2020,CUST1334,Central,Consumer,Technology,Copiers,7,44.45,311.15,0.2,25.69,2020,01-05-2020,4,8.256467942
ORD101315,27-12-2023,29-12-2023,CUST1133,East,Consumer,Office Supplies,Paper,6,28.75,172.5,0.05,15.59,2023,01-12-2023,2,9.037681159
ORD101316,21-11-2023,23-11-2023,CUST1262,Central,Consumer,Technology,Copiers,8,46.52,372.16,0.15,47.93,2023,01-11-2023,2,12.8788693
ORD101317,19-08-2020,21-08-2020,CUST1306,Central,Consumer,Office Supplies,Pens,2,16.01,32.02,0,4.91,2020,01-08-2020,2,15.33416615
ORD101318,21-10-2024,24-10-2024,CUST1022,East,Consumer,Technology,Accessories,6,54.53,327.18,0.15,32.1,2024,01-10-2024,3,9.811113149
ORD101319,12-08-2019,15-08-2019,CUST1192,West,Corporate,Office Supplies,Paper,9,55.38,498.42,0,59.94,2019,01-08-2019,3,12.02600217
ORD101320,08-10-2019,10-10-2019,CUST1385,South,Consumer,Office Supplies,Labels,3,30.69,92.07,0.05,11.01,2019,01-10-2019,2,11.9582926
ORD101321,06-10-2022,08-10-2022,CUST1157,Central,Consumer,Technology,Computers,6,130.63,783.78,0.1,110.58,2022,01-10-2022,2,14.10855087
ORD101322,22-06-2019,25-06-2019,CUST1286,West,Corporate,Technology,Phones,2,23.21,46.42,0.1,5.75,2019,01-06-2019,3,12.3869022
ORD101323,23-05-2021,26-05-2021,CUST1324,South,Consumer,Office Supplies,Pens,6,60.16,360.96,0,39.9,2021,01-05-2021,3,11.05385638
ORD101324,28-01-2019,31-01-2019,CUST1290,Central,Consumer,Office Supplies,Binders,8,50.02,400.16,0,53.36,2019,01-01-2019,3,13.33466613
ORD101325,06-08-2020,09-08-2020,CUST1404,Central,Consumer,Office Supplies,Paper,1,40.33,40.33,0,3.71,2020,01-08-2020,3,9.199107364
ORD101326,26-03-2021,28-03-2021,CUST1193,West,Home Office,Office Supplies,Paper,4,34.3,137.2,0.2,-3.16,2021,01-03-2021,2,-2.303206997
ORD101327,14-12-2020,19-12-2020,CUST1125,West,Consumer,Office Supplies,Paper,5,95.91,479.55,0,54.56,2020,01-12-2020,5,11.37733292
ORD101328,08-12-2021,09-12-2021,CUST1073,West,Consumer,Furniture,Chairs,3,118.26,354.78,0,27.98,2021,01-12-2021,1,7.886577597
ORD101329,18-10-2022,20-10-2022,CUST1043,South,Consumer,Furniture,Bookcases,9,14.06,126.54,0.05,8.56,2022,01-10-2022,2,6.764659396
ORD101330,02-12-2020,04-12-2020,CUST1085,East,Consumer,Furniture,Furnishings,2,39.51,79.02,0,7.37,2020,01-12-2020,2,9.326752721
ORD101331,15-02-2021,17-02-2021,CUST1323,Central,Consumer,Office Supplies,Labels,8,21.53,172.24,0.1,17.12,2021,01-02-2021,2,9.939619136
ORD101332,28-09-2021,30-09-2021,CUST1389,Central,Corporate,Furniture,Tables,3,23.63,70.89,0.05,12.42,2021,01-09-2021,2,17.52010157
ORD101333,09-10-2021,11-10-2021,CUST1220,West,Home Office,Office Supplies,Pens,4,38.15,152.6,0.15,2.25,2021,01-10-2021,2,1.474442988
ORD101334,25-06-2024,01-07-2024,CUST1375,South,Corporate,Office Supplies,Binders,8,35.89,287.12,0.15,18.56,2024,01-06-2024,6,6.464196155
ORD101335,23-09-2019,27-09-2019,CUST1311,Central,Consumer,Office Supplies,Labels,8,23.96,191.68,0.1,15.82,2019,01-09-2019,4,8.253338898
ORD101336,03-01-2021,05-01-2021,CUST1341,South,Corporate,Office Supplies,Pens,2,50.52,101.04,0.1,2.44,2021,01-01-2021,2,2.414885194
ORD101337,24-04-2024,27-04-2024,CUST1309,East,Consumer,Office Supplies,Labels,6,12.8,76.8,0,11.22,2024,01-04-2024,3,14.609375
ORD101338,26-01-2024,30-01-2024,CUST1438,West,Consumer,Furniture,Furnishings,8,45.21,361.68,0.1,12.36,2024,01-01-2024,4,3.417385534
ORD101339,05-10-2020,10-10-2020,CUST1306,Central,Consumer,Furniture,Bookcases,6,40.06,240.36,0,21.98,2020,01-10-2020,5,9.144616409
ORD101340,11-12-2019,12-12-2019,CUST1499,West,Consumer,Office Supplies,Pens,9,45.46,409.14,0.1,29.89,2019,01-12-2019,1,7.305567776
ORD101341,29-09-2024,01-10-2024,CUST1362,South,Consumer,Technology,Computers,8,20.93,167.44,0.1,18.15,2024,01-09-2024,2,10.83970377
ORD101342,14-02-2023,15-02-2023,CUST1211,Central,Consumer,Furniture,Bookcases,5,10.46,52.3,0,-1.25,2023,01-02-2023,1,-2.390057361
ORD101343,15-12-2023,20-12-2023,CUST1309,Central,Home Office,Office Supplies,Binders,9,16.77,150.93,0.05,13.32,2023,01-12-2023,5,8.825283244
ORD101344,17-08-2024,21-08-2024,CUST1310,Central,Home Office,Technology,Phones,9,3.47,31.23,0,3.15,2024,01-08-2024,4,10.08645533
ORD101345,30-04-2020,04-05-2020,CUST1411,West,Consumer,Office Supplies,Binders,8,20.63,165.04,0.2,-0.97,2020,01-04-2020,4,-0.587736306
ORD101346,10-09-2022,13-09-2022,CUST1059,West,Corporate,Office Supplies,Pens,6,0.27,1.62,0,-5.13,2022,01-09-2022,3,-316.6666667
ORD101347,05-12-2021,08-12-2021,CUST1145,Central,Corporate,Office Supplies,Pens,9,61.09,549.81,0.1,31.22,2021,01-12-2021,3,5.67832524
ORD101348,20-07-2023,22-07-2023,CUST1200,South,Corporate,Furniture,Chairs,1,75.5,75.5,0,12.46,2023,01-07-2023,2,16.50331126
ORD101349,17-06-2023,20-06-2023,CUST1365,South,Consumer,Office Supplies,Paper,4,30.93,123.72,0.15,4.17,2023,01-06-2023,3,3.370514064
ORD101350,03-04-2024,04-04-2024,CUST1026,Central,Corporate,Technology,Computers,2,82.01,164.02,0.05,29.61,2024,01-04-2024,1,18.0526765
ORD101351,08-02-2021,09-02-2021,CUST1350,West,Consumer,Office Supplies,Labels,6,17.45,104.7,0.15,3.11,2021,01-02-2021,1,2.970391595
ORD101352,04-05-2019,07-05-2019,CUST1031,Central,Home Office,Office Supplies,Paper,2,9.11,18.22,0,12.48,2019,01-05-2019,3,68.49615807
ORD101353,09-08-2024,10-08-2024,CUST1311,Central,Consumer,Furniture,Bookcases,8,67.11,536.88,0.1,8.75,2024,01-08-2024,1,1.629786917
ORD101354,11-07-2023,13-07-2023,CUST1007,Central,Consumer,Technology,Copiers,9,30.38,273.42,0.15,30.49,2023,01-07-2023,2,11.15134226
ORD101355,12-05-2019,15-05-2019,CUST1067,Central,Consumer,Furniture,Tables,3,99.35,298.05,0.15,-8.8,2019,01-05-2019,3,-2.952524744
ORD101356,21-05-2023,22-05-2023,CUST1213,South,Consumer,Furniture,Tables,4,14.46,57.84,0.1,0.37,2023,01-05-2023,1,0.639695712
ORD101357,10-02-2021,13-02-2021,CUST1049,South,Corporate,Technology,Copiers,2,99.53,199.06,0.05,34.28,2021,01-02-2021,3,17.22093841
ORD101358,17-01-2020,17-01-2020,CUST1269,East,Corporate,Office Supplies,Paper,7,77.06,539.42,0.15,15,2020,01-01-2020,0,2.780764525
ORD101359,24-06-2024,25-06-2024,CUST1106,East,Home Office,Office Supplies,Paper,4,40.86,163.44,0.1,12.17,2024,01-06-2024,1,7.446157611
ORD101360,08-03-2022,11-03-2022,CUST1089,East,Consumer,Office Supplies,Pens,8,3.23,25.84,0.05,2.03,2022,01-03-2022,3,7.856037152
ORD101361,24-10-2024,27-10-2024,CUST1011,South,Consumer,Office Supplies,Pens,2,86.52,173.04,0,14.48,2024,01-10-2024,3,8.368007397
ORD101362,12-06-2020,16-06-2020,CUST1181,East,Consumer,Technology,Computers,9,54.71,492.39,0,95.96,2020,01-06-2020,4,19.48861675
ORD101363,16-06-2020,19-06-2020,CUST1341,South,Corporate,Furniture,Bookcases,2,17.68,35.36,0.2,-11.13,2020,01-06-2020,3,-31.47624434
ORD101364,28-04-2024,02-05-2024,CUST1248,West,Consumer,Office Supplies,Pens,7,113.42,793.94,0.2,0.42,2024,01-04-2024,4,0.052900723
ORD101365,23-02-2024,25-02-2024,CUST1380,West,Consumer,Office Supplies,Binders,1,6.14,6.14,0.1,-4.66,2024,01-02-2024,2,-75.89576547
ORD101366,08-10-2021,10-10-2021,CUST1247,South,Consumer,Technology,Computers,6,56.87,341.22,0,66.77,2021,01-10-2021,2,19.56802063
ORD101367,09-01-2020,11-01-2020,CUST1083,Central,Corporate,Office Supplies,Labels,7,23.49,164.43,0.2,-4.72,2020,01-01-2020,2,-2.870522411
ORD101368,03-05-2022,05-05-2022,CUST1058,South,Consumer,Office Supplies,Paper,7,2.37,16.59,0.15,4.74,2022,01-05-2022,2,28.57142857
ORD101369,05-11-2023,09-11-2023,CUST1257,East,Consumer,Technology,Accessories,2,105.78,211.56,0,45.16,2023,01-11-2023,4,21.34619021
ORD101370,08-09-2021,10-09-2021,CUST1310,Central,Home Office,Furniture,Tables,9,22.85,205.65,0.15,0.91,2021,01-09-2021,2,0.442499392
ORD101371,10-04-2022,13-04-2022,CUST1497,West,Home Office,Technology,Phones,7,90.79,635.53,0.1,89.63,2022,01-04-2022,3,14.10318946
ORD101372,11-05-2020,13-05-2020,CUST1205,East,Consumer,Furniture,Chairs,9,61.15,550.35,0.05,33.13,2020,01-05-2020,2,6.019805578
ORD101373,07-08-2023,11-08-2023,CUST1475,West,Consumer,Technology,Copiers,8,95.5,764,0.1,106.86,2023,01-08-2023,4,13.98691099
ORD101374,20-04-2019,21-04-2019,CUST1353,South,Consumer,Office Supplies,Labels,7,51.56,360.92,0.1,15.19,2019,01-04-2019,1,4.208688906
ORD101375,07-03-2021,10-03-2021,CUST1164,Central,Consumer,Office Supplies,Binders,4,21.14,84.56,0,13.22,2021,01-03-2021,3,15.63386944
ORD101376,01-09-2022,01-09-2022,CUST1443,South,Consumer,Technology,Computers,7,82.49,577.43,0,122.03,2022,01-09-2022,0,21.13329754
ORD101377,19-09-2021,22-09-2021,CUST1463,West,Consumer,Technology,Computers,1,79.54,79.54,0.05,22.67,2021,01-09-2021,3,28.50138295
ORD101378,22-10-2020,22-10-2020,CUST1429,East,Consumer,Office Supplies,Binders,8,23.05,184.4,0,17.89,2020,01-10-2020,0,9.701735358
ORD101379,29-12-2024,31-12-2024,CUST1325,East,Corporate,Technology,Accessories,2,52.47,104.94,0,8.82,2024,01-12-2024,2,8.404802744
ORD101380,24-01-2022,27-01-2022,CUST1261,West,Consumer,Office Supplies,Pens,4,12.01,48.04,0,2.8,2022,01-01-2022,3,5.82847627
ORD101381,20-12-2024,25-12-2024,CUST1173,East,Consumer,Office Supplies,Binders,9,57.96,521.64,0.05,50.07,2024,01-12-2024,5,9.598573729
ORD101382,24-12-2023,26-12-2023,CUST1244,East,Corporate,Office Supplies,Binders,1,34.83,34.83,0,0.13,2023,01-12-2023,2,0.373241459
ORD101383,19-10-2021,19-10-2021,CUST1260,West,Consumer,Office Supplies,Paper,1,31.57,31.57,0.1,-6.95,2021,01-10-2021,0,-22.0145708
ORD101384,25-04-2019,29-04-2019,CUST1242,West,Corporate,Furniture,Bookcases,6,90.42,542.52,0,42.33,2019,01-04-2019,4,7.802477328
ORD101385,22-06-2021,24-06-2021,CUST1420,West,Corporate,Furniture,Chairs,6,35.86,215.16,0,14.79,2021,01-06-2021,2,6.873954267
ORD101386,30-08-2023,03-09-2023,CUST1306,Central,Consumer,Technology,Copiers,4,84.01,336.04,0,56.41,2023,01-08-2023,4,16.78669206
ORD101387,28-04-2021,30-04-2021,CUST1274,South,Consumer,Furniture,Furnishings,5,86.29,431.45,0,33.35,2021,01-04-2021,2,7.729748522
ORD101388,09-03-2020,09-03-2020,CUST1262,East,Consumer,Office Supplies,Paper,6,2.1,12.6,0.05,-9.61,2020,01-03-2020,0,-76.26984127
ORD101389,19-02-2019,23-02-2019,CUST1403,West,Consumer,Office Supplies,Labels,7,58.98,412.86,0.05,31.22,2019,01-02-2019,4,7.561885385
ORD101390,20-02-2023,24-02-2023,CUST1260,South,Consumer,Office Supplies,Paper,5,16.82,84.1,0.15,0.47,2023,01-02-2023,4,0.558858502
ORD101391,08-08-2024,12-08-2024,CUST1016,West,Consumer,Furniture,Chairs,9,7.27,65.43,0,8.16,2024,01-08-2024,4,12.47134342
ORD101392,21-08-2022,29-08-2022,CUST1108,West,Consumer,Furniture,Furnishings,3,2.02,6.06,0.2,0.8,2022,01-08-2022,8,13.20132013
